name,address,yelp_rating,yelp_total_ratings,yelp_num_res,coordinates
Joso's,202 Davenport Road,4.5,165.0,50.0,"43.67515255542865,-79.38849615969643"
Café Boulud,60 Yorkville Avenue,3.5,275.0,50.0,"43.67515255542865,-79.38849615969643"
Buca Yorkville,53 Scollard Street,4.0,204.0,50.0,"43.67515255542865,-79.38849615969643"
Salad Days,Cumberland Terrace,4.5,124.0,50.0,"43.67515255542865,-79.38849615969643"
Okonomi House Restaurant,23 Charles Street W,4.0,309.0,50.0,"43.67515255542865,-79.38849615969643"
The Keg Steakhouse + Bar,515 Jarvis Street,4.0,365.0,50.0,"43.67515255542865,-79.38849615969643"
Portici,6 Scollard Street,4.0,86.0,50.0,"43.67515255542865,-79.38849615969643"
Salad House,13 Hayden Street,4.5,88.0,50.0,"43.67515255542865,-79.38849615969643"
Utsav,69 Yorkville Ave,4.0,133.0,50.0,"43.67515255542865,-79.38849615969643"
Lee Chen Bistro,813 Yonge Street,3.5,173.0,50.0,"43.67515255542865,-79.38849615969643"
Tokyo Kitchen,20 Charles Street E,4.0,164.0,50.0,"43.67515255542865,-79.38849615969643"
Eataly Toronto,55 Bloor Street W,3.5,270.0,50.0,"43.67515255542865,-79.38849615969643"
Yorkville Crepes,18 Yorkville Avenue,3.5,183.0,50.0,"43.67515255542865,-79.38849615969643"
Blu Ristorante,90 Avenue Road,4.0,170.0,50.0,"43.67515255542865,-79.38849615969643"
7 West Cafe,7 Charles Street W,3.5,433.0,50.0,"43.67515255542865,-79.38849615969643"
Gyubee Japanese Grill - Bloor,335 Bloor Street W,4.0,303.0,50.0,"43.67515255542865,-79.38849615969643"
Naan & Kabob,691 Yonge Street,4.0,140.0,50.0,"43.67515255542865,-79.38849615969643"
The Oxley,121 Yorkville Avenue,4.0,167.0,50.0,"43.67515255542865,-79.38849615969643"
Chick-fil-A,709 Yonge St,4.0,115.0,50.0,"43.67515255542865,-79.38849615969643"
Bhoj Indian Cuisine,21 Davenport Road,4.0,69.0,50.0,"43.67515255542865,-79.38849615969643"
Cabano's Comfort Food,75 Saint Nicholas Street,4.5,75.0,50.0,"43.67515255542865,-79.38849615969643"
Dimmi Bar & Trattoria,140 Cumberland St,3.5,214.0,50.0,"43.67515255542865,-79.38849615969643"
Kiro Sushi,4 Collier Street,4.0,78.0,50.0,"43.67515255542865,-79.38849615969643"
O.Noir,620 Church St,3.5,377.0,50.0,"43.67515255542865,-79.38849615969643"
Kasa Moto,115 Yorkville Avenue,3.5,256.0,50.0,"43.67515255542865,-79.38849615969643"
Ristorante Sotto Sotto,120 Avenue Road,4.0,120.0,50.0,"43.67515255542865,-79.38849615969643"
Fieramosca,36A Prince Arthur Avenue,4.5,110.0,50.0,"43.67515255542865,-79.38849615969643"
Storm Crow Manor,580 Church Street,4.0,137.0,50.0,"43.67515255542865,-79.38849615969643"
The Rebel House,1068 Yonge Street,3.5,122.0,50.0,"43.67515255542865,-79.38849615969643"
8Mile Detroit Style Pizza,9 Charles Street West,4.5,55.0,50.0,"43.67515255542865,-79.38849615969643"
Pi Co,1200 Bay Street,3.5,112.0,50.0,"43.67515255542865,-79.38849615969643"
Hemingway's Restaurant,142 Cumberland St,3.0,291.0,50.0,"43.67515255542865,-79.38849615969643"
Fabarnak Community Cafe and Catering,519 Church Street,4.0,127.0,50.0,"43.67515255542865,-79.38849615969643"
Carole's Cheesecake Cafe,114 Cumberland Street,3.5,213.0,50.0,"43.67515255542865,-79.38849615969643"
One Restaurant,116 Yorkville Avenue,3.5,226.0,50.0,"43.67515255542865,-79.38849615969643"
Terroni,1095 Yonge Street,3.0,319.0,50.0,"43.67515255542865,-79.38849615969643"
Morton's The Steakhouse,4 Avenue Road,4.0,143.0,50.0,"43.67515255542865,-79.38849615969643"
Yamato Japanese Restaurant,24 Bellair Street,3.5,196.0,50.0,"43.67515255542865,-79.38849615969643"
Yuzuki,120 Bloor Street E,4.5,39.0,50.0,"43.67515255542865,-79.38849615969643"
Koyoi Restaurant & Bar,2 Irwin Avenue,4.0,135.0,50.0,"43.67515255542865,-79.38849615969643"
Flo's Diner,70 Yorkville Avenue,3.5,132.0,50.0,"43.67515255542865,-79.38849615969643"
Mogouyuan Hand-Pulled Noodles,760 Yonge St,4.0,77.0,50.0,"43.67515255542865,-79.38849615969643"
M'Zaar Restaurant,668 Yonge Street,4.0,148.0,50.0,"43.67515255542865,-79.38849615969643"
Tinuno,31 Howard Street,4.0,619.0,50.0,"43.67468857448634,-79.36701962396272"
RYUS Noodle Bar,786 Broadview Avenue,4.0,386.0,50.0,"43.67468857448634,-79.36701962396272"
El Nahual Tacos,556 parliament st,4.5,147.0,50.0,"43.67468857448634,-79.36701962396272"
The Keg Steakhouse + Bar,515 Jarvis Street,4.0,365.0,50.0,"43.67468857448634,-79.36701962396272"
Maison Selby,592 Sherbourne Street,4.0,101.0,50.0,"43.67468857448634,-79.36701962396272"
El Charro,788 Broadview ave,4.0,86.0,50.0,"43.67468857448634,-79.36701962396272"
Off The Hook Fishbar,749 Broadview Avenue,3.5,168.0,50.0,"43.67468857448634,-79.36701962396272"
F'Amelia,12 Amelia Street,3.5,128.0,50.0,"43.67468857448634,-79.36701962396272"
Tapas at Embrujo,97 Danforth Avenue,3.5,98.0,50.0,"43.67468857448634,-79.36701962396272"
Factory Girl,193 Danforth Avenue,3.5,117.0,50.0,"43.67468857448634,-79.36701962396272"
Seoul Food Take-Out,606 Sherbourne Street,4.5,34.0,50.0,"43.67468857448634,-79.36701962396272"
Allen's,143 Danforth Avenue,3.0,205.0,50.0,"43.67468857448634,-79.36701962396272"
Butter Chicken Factory,556 Parliament Street,3.5,152.0,50.0,"43.67468857448634,-79.36701962396272"
Mr Jerk,209 Wellesley Street E,4.0,88.0,50.0,"43.67468857448634,-79.36701962396272"
Kibo Sushi House,533 Parliament Street,4.0,70.0,50.0,"43.67468857448634,-79.36701962396272"
Rodeo Brazilian Steakhouse,95 Danforth Avenue,3.0,96.0,50.0,"43.67468857448634,-79.36701962396272"
Staij & Co Cafe & Pastry Boutique,552 Parliament street,4.5,28.0,50.0,"43.67468857448634,-79.36701962396272"
Shalom Ethopian Restaurant,587 Parliament Street,4.0,27.0,50.0,"43.67468857448634,-79.36701962396272"
Mambo Lounge,120 Danforth Avenue,3.5,42.0,50.0,"43.67468857448634,-79.36701962396272"
St James Town Steak & Chops,516 Parliament Street,4.0,39.0,50.0,"43.67468857448634,-79.36701962396272"
Ali Baba's Middle Eastern Cuisine,113 Danforth Avenue,4.0,24.0,50.0,"43.67468857448634,-79.36701962396272"
Sidebar,161 Danforth Avenue,4.0,21.0,50.0,"43.67468857448634,-79.36701962396272"
Maja Indian Cuisine,345 Bloor Street E,4.0,33.0,50.0,"43.67468857448634,-79.36701962396272"
imPerfect Fresh Eats,106 Danforth Avenue,5.0,6.0,50.0,"43.67468857448634,-79.36701962396272"
The Peoples Caribbean Dutchpot,751 Broadview Ave,3.5,25.0,50.0,"43.67468857448634,-79.36701962396272"
Haldi,568 Parliament Street,4.5,10.0,50.0,"43.67468857448634,-79.36701962396272"
Aroma Espresso Bar,365 Bloor Street E,4.0,19.0,50.0,"43.67468857448634,-79.36701962396272"
Tender Trap Restaurant,580 Parliament Street,3.0,29.0,50.0,"43.67468857448634,-79.36701962396272"
Kingyo Fisherman's Market,51B Winchester Street,5.0,5.0,50.0,"43.67468857448634,-79.36701962396272"
Suruthi's Take Out & Catering,585 Parliament Street,4.0,12.0,50.0,"43.67468857448634,-79.36701962396272"
Eggsmart,601 Sherbourne Street,3.0,31.0,50.0,"43.67468857448634,-79.36701962396272"
Gabby's at the Isabella Hotel,556 Sherbourne St.,3.5,26.0,50.0,"43.67468857448634,-79.36701962396272"
Chae Chester Fried Chicken Express,23 Howard Street,4.0,10.0,50.0,"43.67468857448634,-79.36701962396272"
Pita Land,407A Bloor St E,2.5,30.0,50.0,"43.67468857448634,-79.36701962396272"
Kibo Sushi House,345 Bloor St E,4.0,5.0,50.0,"43.67468857448634,-79.36701962396272"
L’Avenue,583 Parliament Street,4.5,3.0,50.0,"43.67468857448634,-79.36701962396272"
Eggspectation Bloor,345 Bloor St E,2.5,22.0,50.0,"43.67468857448634,-79.36701962396272"
Pi Co,102 Danforth Avenue,3.0,8.0,50.0,"43.67468857448634,-79.36701962396272"
Maracas,603 Parliament Street E,5.0,2.0,50.0,"43.67468857448634,-79.36701962396272"
McDonald's,345 Bloor Street East,2.5,20.0,50.0,"43.67468857448634,-79.36701962396272"
Domino's Pizza,101-159 Wellesley St E,2.0,30.0,50.0,"43.67468857448634,-79.36701962396272"
Pauls Roti Shop,563 Sherbourne Street,3.0,13.0,50.0,"43.67468857448634,-79.36701962396272"
Jamican,545 Sherbourne Street,5.0,2.0,50.0,"43.67468857448634,-79.36701962396272"
Fat Bastard Burrito,366 Bloor Street E,3.0,16.0,50.0,"43.67468857448634,-79.36701962396272"
A&W,756 Broadview Avenue,3.0,6.0,50.0,"43.67468857448634,-79.36701962396272"
BBQ Chicken Factory,292 Wellesley Street E,4.0,2.0,50.0,"43.67468857448634,-79.36701962396272"
Pizza Pizza,85 Danforth Avenue,2.5,7.0,50.0,"43.67468857448634,-79.36701962396272"
Momo Ghar,568 Parliament St,5.0,5.0,50.0,"43.67468857448634,-79.36701962396272"
Tim Hortons,419 Bloor St E,2.0,14.0,50.0,"43.67468857448634,-79.36701962396272"
Subway,366 Bloor Street E,3.0,5.0,50.0,"43.67468857448634,-79.36701962396272"
Druxy's Famous Deli,2075 Bayview Avenue,4.5,3.0,4.0,"43.72736548824631,-79.3814254607724"
M Wing Cafeteria at Sunnybrook,2075 Bayview Avenue,1.5,7.0,4.0,"43.72736548824631,-79.3814254607724"
Extreme Pita,2075 Bayview Ave,2.5,2.0,4.0,"43.72736548824631,-79.3814254607724"
Swiss Chalet Rotisserie & Grill,2075 Bayview Ave,1.0,1.0,4.0,"43.72736548824631,-79.3814254607724"
Scaramouche Restaurant Pasta Bar & Grill,1 Benvenuto Place,4.5,329.0,50.0,"43.6846177,-79.39245919999999"
Black Camel,4 Crescent Road,4.5,379.0,50.0,"43.6846177,-79.39245919999999"
Grandma Loves You,1084 Yonge Street,5.0,71.0,50.0,"43.6846177,-79.39245919999999"
Holy Chuck,1450 Yonge Street,3.5,348.0,50.0,"43.6846177,-79.39245919999999"
Umami Poke,1252 Yonge Street,4.5,55.0,50.0,"43.6846177,-79.39245919999999"
Playa Cabana,111 Dupont Street,4.0,467.0,50.0,"43.6846177,-79.39245919999999"
Sunny Morning,1392 Yonge Street,4.0,112.0,50.0,"43.6846177,-79.39245919999999"
Union Social Eatery,21 Saint Clair Avenue W,4.0,166.0,50.0,"43.6846177,-79.39245919999999"
Mary Be Kitchen,21B St. Clair Avenue W,4.5,66.0,50.0,"43.6846177,-79.39245919999999"
9 Bars Cafe Latino Bar,46 St. Clair Avenue E,5.0,36.0,50.0,"43.6846177,-79.39245919999999"
Nove Trattoria,1406 Yonge St,4.0,58.0,50.0,"43.6846177,-79.39245919999999"
Terroni,1095 Yonge Street,3.0,319.0,50.0,"43.6846177,-79.39245919999999"
Barnsteiner's,1 Balmoral Avenue,3.5,71.0,50.0,"43.6846177,-79.39245919999999"
Capocaccia Trattoria,1366 Yonge Street,3.5,82.0,50.0,"43.6846177,-79.39245919999999"
Rosedale Diner,1164 Yonge Street,3.5,114.0,50.0,"43.6846177,-79.39245919999999"
The Rebel House,1068 Yonge Street,3.5,122.0,50.0,"43.6846177,-79.39245919999999"
Nutbar,1240 Yonge Street,3.5,51.0,50.0,"43.6846177,-79.39245919999999"
Mineral,1027 Yonge Street,4.5,18.0,50.0,"43.6846177,-79.39245919999999"
The Sprout,15 St.Clair Avenue W,3.5,40.0,50.0,"43.6846177,-79.39245919999999"
Boccone Deli & Pizza,1378 Yonge Street,4.0,26.0,50.0,"43.6846177,-79.39245919999999"
Kibo Summerhill,7 Walker Ave,3.5,37.0,50.0,"43.6846177,-79.39245919999999"
Haute Coffee,153 Dupont Street,4.5,37.0,50.0,"43.6846177,-79.39245919999999"
Pisac Peruvian Bistro,16 Dupont St,4.5,21.0,50.0,"43.6846177,-79.39245919999999"
Kiva's Bagel Bar,15 Saint Clair Avenue W,3.5,46.0,50.0,"43.6846177,-79.39245919999999"
Megumi Mazesoba,46 Saint Clair Avenue E,5.0,10.0,50.0,"43.6846177,-79.39245919999999"
Govinda's,243 Avenue Road,4.0,42.0,50.0,"43.6846177,-79.39245919999999"
Pantry,1094 Yonge Street,4.0,21.0,50.0,"43.6846177,-79.39245919999999"
Wylie's Pub,1234A Yonge Street,3.0,36.0,50.0,"43.6846177,-79.39245919999999"
Daeco Sushi,40 St Clair Avenue W,3.5,30.0,50.0,"43.6846177,-79.39245919999999"
Sorrel,1158 Yonge Street,3.5,32.0,50.0,"43.6846177,-79.39245919999999"
Ambiyan on Yonge,1560 Yonge Street,4.5,12.0,50.0,"43.6846177,-79.39245919999999"
Quanto Basta,1112 Yonge Street,3.5,42.0,50.0,"43.6846177,-79.39245919999999"
Zelden's Deli and Desserts,1446 Yonge Street,3.0,34.0,50.0,"43.6846177,-79.39245919999999"
Sushi Gen,1560 Yonge Street,3.0,62.0,50.0,"43.6846177,-79.39245919999999"
The Pour House Pub And Kitchen,182 Dupont Street,3.0,131.0,50.0,"43.6846177,-79.39245919999999"
Avant Gout Restaurant,1108 Yonge Street,4.0,20.0,50.0,"43.6846177,-79.39245919999999"
Playa Cabana Taqueria,21 St Clair Avenue E,4.5,9.0,50.0,"43.6846177,-79.39245919999999"
Istanbul Döner Wrap,1404 Yonge St,5.0,5.0,50.0,"43.6846177,-79.39245919999999"
Sash,1133 Yonge Street,4.0,14.0,50.0,"43.6846177,-79.39245919999999"
Spiga Ristorante,1378 Yonge Street,3.5,18.0,50.0,"43.6846177,-79.39245919999999"
Pizzaiolo - The Pizza Maker's Pizza,13 St. Clair Avenue West,2.5,35.0,50.0,"43.6846177,-79.39245919999999"
McDonald's,11 St. Clair Ave East,2.5,27.0,50.0,"43.6846177,-79.39245919999999"
Mr Thai,1521 Yonge Street,2.5,52.0,50.0,"43.6846177,-79.39245919999999"
Brownes Bistro,1251 Yonge Street,3.0,14.0,50.0,"43.6846177,-79.39245919999999"
Carens Rosedale,1118 Yonge Street,2.5,45.0,50.0,"43.6846177,-79.39245919999999"
Impact Kitchen,1222 Yonge Street,3.5,11.0,50.0,"43.6846177,-79.39245919999999"
Freshii,1560 Yonge St,2.5,26.0,50.0,"43.6846177,-79.39245919999999"
Aroma Espresso Bar,1407 Yonge Street,5.0,4.0,50.0,"43.6846177,-79.39245919999999"
Bistro Five61,561 Avenue Road,5.0,4.0,50.0,"43.6846177,-79.39245919999999"
Olliffe Summerhill,1097A Yonge Street,3.5,9.0,50.0,"43.6846177,-79.39245919999999"
Bamiyan Kabob,4205 Keele St,4.0,87.0,50.0,"43.77345,-79.5002"
Genji Sushi,2899 Steeles Avenue W,4.0,88.0,50.0,"43.77345,-79.5002"
The Islands Caribbean Restaurant,4700 Keele Street,4.0,23.0,50.0,"43.77345,-79.5002"
Banh Mi Boys,95 The Pond Road,4.0,18.0,50.0,"43.77345,-79.5002"
Sandra's Italian Kitchen,2899 Steeles Avenue W,4.5,22.0,50.0,"43.77345,-79.5002"
Sunnyside Grill,Unit 2 2777 Steeles Avenue W,4.5,25.0,50.0,"43.77345,-79.5002"
Pita Pit,4205 Keele Street,4.5,11.0,50.0,"43.77345,-79.5002"
Aroma Espresso Bar,105 The Pond Road,3.5,15.0,50.0,"43.77345,-79.5002"
Break Room,York Student Centre,2.5,33.0,50.0,"43.77345,-79.5002"
Mac's Sushi,York U Student Centre,3.5,10.0,50.0,"43.77345,-79.5002"
Tin Tin Congee Chinese Restaurant,4205 Keele Street,3.0,22.0,50.0,"43.77345,-79.5002"
Basil Box,105 The Pond Road,4.0,8.0,50.0,"43.77345,-79.5002"
Osmow's,4205 Keele Street,3.0,25.0,50.0,"43.77345,-79.5002"
Shopsy's Sports Grill,4700 Keele Street,2.5,28.0,50.0,"43.77345,-79.5002"
Berries & Blooms,4700 Keele Street,2.5,22.0,50.0,"43.77345,-79.5002"
Cucina,4700 Keele Street,3.0,9.0,50.0,"43.77345,-79.5002"
Caribbean Heat Family Restaurant,1300 Finch Avenue W,3.0,27.0,50.0,"43.77345,-79.5002"
Indian Flavour Restaurant,4700 Keele Street,2.0,20.0,50.0,"43.77345,-79.5002"
Hero Certified Burgers - York University,4700 Keele Street,3.0,12.0,50.0,"43.77345,-79.5002"
Thai Express,4700 Keele Street,3.0,7.0,50.0,"43.77345,-79.5002"
La Prep,4700 Keele Street,3.0,5.0,50.0,"43.77345,-79.5002"
Dormet Grill Kabob And Shawarma,2777 Steeles Avenue W,4.0,7.0,50.0,"43.77345,-79.5002"
Sakura Japanese Restaurant,4700 Keele Street,1.5,21.0,50.0,"43.77345,-79.5002"
La Risata Ristorante,2777 Steeles Avenue W,3.0,19.0,50.0,"43.77345,-79.5002"
Osmow's,95 The Pond Road,3.5,4.0,50.0,"43.77345,-79.5002"
Orange Snail,4700 Keele Street,3.0,6.0,50.0,"43.77345,-79.5002"
The Great Canadian Bagel,4700 Keele Street,3.5,5.0,50.0,"43.77345,-79.5002"
Hoops Sports Bar & Grill,4207 Keele Street,2.0,24.0,50.0,"43.77345,-79.5002"
Wendy's,4700 Keele Street,2.5,8.0,50.0,"43.77345,-79.5002"
Bosphorus Turkish Cuisine,17-4205 Keele Street,4.5,2.0,50.0,"43.77345,-79.5002"
Pho Lien Hung,1300 Finch Avenue W,4.0,6.0,50.0,"43.77345,-79.5002"
Tatiana banquet hall,2180 Steeles Avenue  W,3.5,7.0,50.0,"43.77345,-79.5002"
Amaya Express,95 The Pond Road,3.0,7.0,50.0,"43.77345,-79.5002"
Domino's Pizza,4207 Keele Street,2.5,10.0,50.0,"43.77345,-79.5002"
Meltwich Food Co,105 The Pond Road,5.0,1.0,50.0,"43.77345,-79.5002"
Pagoda,4700 Keele Street,2.0,7.0,50.0,"43.77345,-79.5002"
freshii,4700 Keele Street,3.5,2.0,50.0,"43.77345,-79.5002"
The Dirty Bird Chicken + Waffles,94 York Blvd,2.0,6.0,50.0,"43.77345,-79.5002"
Treats York University,4700 Keele Street,2.0,7.0,50.0,"43.77345,-79.5002"
Galito's Flame Grilled Chicken,95 The Pond Street,2.0,5.0,50.0,"43.77345,-79.5002"
Pita Land,80 York Boulevard,4.0,1.0,50.0,"43.77345,-79.5002"
Maza Bite,4205 Keele Street,3.5,2.0,50.0,"43.77345,-79.5002"
Popeyes Louisiana Kitchen,4700 Keele Street,1.0,8.0,50.0,"43.77345,-79.5002"
Falafel & Grill Express,1300 Finch Avenue W,4.0,2.0,50.0,"43.77345,-79.5002"
subway,86 Fine Arts Road,2.0,1.0,50.0,"43.77345,-79.5002"
Tim Hortons,1280 Finch Avenue W,3.5,2.0,50.0,"43.77345,-79.5002"
Mr. Luo Rice Noodle House,4205 Keele Street,2.0,1.0,50.0,"43.77345,-79.5002"
Regino's Pizza,1300 Finch Avenue W,1.5,5.0,50.0,"43.77345,-79.5002"
Country Style Kosher Deli,4700 Keele Street,1.0,2.0,50.0,"43.77345,-79.5002"
Nuvo,4749 Keele St,2.0,1.0,50.0,"43.77345,-79.5002"
Budapest Restaurant,2183 Danforth Ave,4.0,81.0,50.0,"43.686442,-79.313404"
Cumin Kitchen - Fine Indian Cuisine,1820 Danforth Avenue,4.5,68.0,50.0,"43.686442,-79.313404"
Local 1794,1794 Danforth Avenue,4.0,117.0,50.0,"43.686442,-79.313404"
Gyoko Sushi & Bar,2143 Danforth Avenue,4.5,32.0,50.0,"43.686442,-79.313404"
Cafe Cocoro,1989 Danforth Avenue,4.5,33.0,50.0,"43.686442,-79.313404"
Lucy Ethiopian Restaurant,1690 Danforth Avenue,4.5,71.0,50.0,"43.686442,-79.313404"
Pomarosa Coffee Shop & Kitchen,1504 Danforth Avenue,4.5,46.0,50.0,"43.686442,-79.313404"
Thai Room,2063 Danforth Avenue,3.5,77.0,50.0,"43.686442,-79.313404"
Bodega Henriette,1801 Gerrard Street E,4.0,70.0,50.0,"43.686442,-79.313404"
Yanagi Sushi,1524 Danforth Avenue,4.0,74.0,50.0,"43.686442,-79.313404"
Brick Farm Breakfast,2116 Danforth Avenue,4.0,24.0,50.0,"43.686442,-79.313404"
Hirut,2050 Danforth Ave,4.5,18.0,50.0,"43.686442,-79.313404"
Sandy's Restaurant,2093 Danforth Avenue,4.0,29.0,50.0,"43.686442,-79.313404"
Oak Park Deli,213 Oak Park Avenue,4.5,24.0,50.0,"43.686442,-79.313404"
Our Spot,1779b Danforth Ave,4.5,11.0,50.0,"43.686442,-79.313404"
The Groove Bar & Grill,1952 Danforth Avenue,4.0,18.0,50.0,"43.686442,-79.313404"
Firkin On Danforth,2057B Danforth Avenue E,3.0,37.0,50.0,"43.686442,-79.313404"
Hot Pot Cafe,2134 Danforth Avenue,5.0,5.0,50.0,"43.686442,-79.313404"
Trecce,1792 Danforth Avenue,3.5,18.0,50.0,"43.686442,-79.313404"
Attosushi,2231 Danforth Avenue,4.0,8.0,50.0,"43.686442,-79.313404"
Unicorn Cafe,2036 Danforth Avenue,3.5,8.0,50.0,"43.686442,-79.313404"
Sultan Shawarma & Falafel,2558 Danforth Avenue,3.5,33.0,50.0,"43.686442,-79.313404"
Retro Burger,1684 Danforth Avenue,3.0,39.0,50.0,"43.686442,-79.313404"
The Rib House Restaurant,1239 Woodbine Avenue,4.0,13.0,50.0,"43.686442,-79.313404"
Sunset Grill Restaurant,1602 Danforth Ave,3.0,38.0,50.0,"43.686442,-79.313404"
Fresh Paint Studio + Cafe,1849 Danforth Avenue,4.5,4.0,50.0,"43.686442,-79.313404"
Zante Greek Bistro,1950 Gerrard St E,4.0,7.0,50.0,"43.686442,-79.313404"
Pavillion Pastries Cafe,2554 Danforth Avenue,3.5,16.0,50.0,"43.686442,-79.313404"
Hakka Fire,1235 Woodbine Ave,4.5,6.0,50.0,"43.686442,-79.313404"
McDonald's,1735 Danforth Avenue,3.0,19.0,50.0,"43.686442,-79.313404"
Sushi & China Garden,2326 Danforth Avenue,4.0,7.0,50.0,"43.686442,-79.313404"
Pizza Nova,1954 Danforth Ave,3.0,7.0,50.0,"43.686442,-79.313404"
Blue River House,1929 Gerrard Street E,4.5,4.0,50.0,"43.686442,-79.313404"
East Toronto Coffee Co,2318 Danforth Avenue,4.5,3.0,50.0,"43.686442,-79.313404"
Onion Rings Fries Factory,2162 Danforth Ave,4.0,4.0,50.0,"43.686442,-79.313404"
Pizza Pizza,2077 Danforth Avenue,2.5,8.0,50.0,"43.686442,-79.313404"
La Famiglia On The Danforth,2318 Danforth Avenue,4.5,3.0,50.0,"43.686442,-79.313404"
Diamond Pizza,510 Main Street,2.5,28.0,50.0,"43.686442,-79.313404"
Pizzaiolo - The Pizza Maker's Pizza,1528 Danforth Avenue,2.5,14.0,50.0,"43.686442,-79.313404"
Edie's Place Bar & Cafe,2100 Danforth Avenue,4.0,1.0,50.0,"43.686442,-79.313404"
The Samosarie,1904 Danforth Avenue,3.0,4.0,50.0,"43.686442,-79.313404"
Tim Hortons,1630 Danforth Avenue,2.5,6.0,50.0,"43.686442,-79.313404"
Golden Pizza,2360 Danforth Ave,2.5,7.0,50.0,"43.686442,-79.313404"
Ho Lee Chow,2204 Danforth Avenue,1.0,18.0,50.0,"43.686442,-79.313404"
Subway,1568 Danforth Avenue,2.5,6.0,50.0,"43.686442,-79.313404"
Baitul Muqadus Halal Pizza & Kabab House,2584 Danforth Avenue,3.5,4.0,50.0,"43.686442,-79.313404"
KFC,2500 Danforth Avenue,1.5,13.0,50.0,"43.686442,-79.313404"
Anly Burger,2162 Danforth Avenue,5.0,1.0,50.0,"43.686442,-79.313404"
Domino's Pizza,2194 Gerrard Street E,3.0,2.0,50.0,"43.686442,-79.313404"
Legion,Danforth Ave,1.0,1.0,50.0,"43.686442,-79.313404"
Yasu,81 Harbord Street,4.5,416.0,50.0,"43.66402799999999,-79.40297869999999"
Rasa,196 Robert Street,4.5,317.0,50.0,"43.66402799999999,-79.40297869999999"
Her Father's Cider Bar & Kitchen,119 Harbord Street,4.5,183.0,50.0,"43.66402799999999,-79.40297869999999"
Insomnia Restaurant & Lounge,563 Bloor Street W,4.0,1008.0,50.0,"43.66402799999999,-79.40297869999999"
Ramen Isshin,421 College Street,4.5,794.0,50.0,"43.66402799999999,-79.40297869999999"
Almond Butterfly Harbord Bakeshop & Cafe,100 Harbord Street,4.5,181.0,50.0,"43.66402799999999,-79.40297869999999"
KINKA IZAKAYA ANNEX,559 Bloor St W,4.0,500.0,50.0,"43.66402799999999,-79.40297869999999"
Gyubee Japanese Grill - Bloor,335 Bloor Street W,4.0,303.0,50.0,"43.66402799999999,-79.40297869999999"
Fuwa Fuwa Japanese Pancakes,408 Bloor Street W,4.0,397.0,50.0,"43.66402799999999,-79.40297869999999"
Piano Piano,88 Harbord Street,3.5,295.0,50.0,"43.66402799999999,-79.40297869999999"
Fresh On Bloor,326 Bloor Street W,3.5,334.0,50.0,"43.66402799999999,-79.40297869999999"
Rustle & Still Café,605 Bloor Street W,4.5,150.0,50.0,"43.66402799999999,-79.40297869999999"
Snakes & Lattes Annex,600 Bloor Street W,4.0,355.0,50.0,"43.66402799999999,-79.40297869999999"
Pig Out BBQ,650 Spadina Avenue,4.0,100.0,50.0,"43.66402799999999,-79.40297869999999"
Mr.Tonkatsu,520 Bloor Street W,4.0,192.0,50.0,"43.66402799999999,-79.40297869999999"
Korean Village Restaurant,628 Bloor Street W,4.0,402.0,50.0,"43.66402799999999,-79.40297869999999"
DaiLo,503 College Street,4.0,313.0,50.0,"43.66402799999999,-79.40297869999999"
The Burgernator,269 Augusta Avenue,4.0,365.0,50.0,"43.66402799999999,-79.40297869999999"
Bar Raval,505 College Street,4.0,315.0,50.0,"43.66402799999999,-79.40297869999999"
Otto's Berlin Döner,256 Augusta Avenue,4.0,272.0,50.0,"43.66402799999999,-79.40297869999999"
